block,party,rank,name,yomi,lastname,firstname,last_kana,first_kana,age,recommended,status,previous,dup,dup_dist,win_smd,win_pr,loss_ratio
東京,国民民主党,1,井戸 まさえ,いど まさえ,井戸,まさえ,いど,まさえ,58,NA,元,1,1,東京4区,0,0,59.707
東京,国民民主党,1,浦川 祐輔,うらかわ ゆうすけ,浦川,祐輔,うらかわ,ゆうすけ,31,NA,新,NA,1,東京24区,0,0,31.121
東京,国民民主党,1,大熊 利昭,おおくま としあき,大熊,利昭,おおくま,としあき,61,NA,元,1,1,東京12区,0,0,64.641
東京,国民民主党,1,大西 健太郎,おおにし けんたろう,大西,健太郎,おおにし,けんたろう,45,NA,新,NA,1,東京20区,0,0,70.066
東京,国民民主党,1,奥村 祥大,おくむら よしひろ,奥村,祥大,おくむら,よしひろ,30,NA,新,NA,1,東京28区,0,0,68.996
東京,国民民主党,1,奥本 有里,おくもと ゆり,奥本,有里,おくもと,ゆり,47,NA,新,NA,1,東京3区,0,0,49.222
東京,国民民主党,1,樽井 良和,たるい よしかず,樽井,良和,たるい,よしかず,57,NA,元,1,1,東京29区,0,0,52.191
東京,国民民主党,1,鳩山 紀一郎,はとやま きいちろう,鳩山,紀一郎,はとやま,きいちろう,48,NA,新,NA,1,東京2区,0,1,73.47
東京,国民民主党,1,森 洋介,もり ようすけ,森,洋介,もり,ようすけ,30,NA,新,NA,1,東京13区,0,1,77.794
東京,国民民主党,1,円 より子,まどか よりこ,円,より子,まどか,よりこ,77,NA,新,NA,1,東京17区,0,1,80.587
東京,自由民主党,1,辻 清人,つじ きよと,辻,清人,つじ,きよと,45,推薦・支持：公明,前,4,1,東京2区,1,0,NA
東京,自由民主党,1,石原 宏高,いしはら ひろたか,石原,宏高,いしはら,ひろたか,60,推薦・支持：公明,前,5,1,東京3区,1,0,NA
東京,自由民主党,1,平 将明,たいら まさあき,平,将明,たいら,まさあき,57,推薦・支持：公明,前,6,1,東京4区,1,0,NA
東京,自由民主党,1,若宮 健嗣,わかみや けんじ,若宮,健嗣,わかみや,けんじ,63,推薦・支持：公明,前,5,1,東京5区,0,0,83.145
東京,自由民主党,1,土屋 美和,つちや みわ,土屋,美和,つちや,みわ,47,推薦・支持：公明,新,NA,1,東京6区,0,0,59.595
東京,自由民主党,1,門 寛子,かど ひろこ,門,寛子,かど,ひろこ,44,推薦・支持：公明,新,NA,1,東京8区,0,0,64.386
東京,自由民主党,1,鈴木 隼人,すずき はやと,鈴木,隼人,すずき,はやと,47,推薦・支持：公明,前,3,1,東京10区,1,0,NA
東京,自由民主党,1,高木 啓,たかぎ けい,高木,啓,たかぎ,けい,59,推薦・支持：公明,前,2,1,東京12区,1,0,NA
東京,自由民主党,1,土田 慎,つちだ しん,土田,慎,つちだ,しん,33,推薦・支持：公明,前,1,1,東京13区,1,0,NA
東京,自由民主党,1,松島 みどり,まつしま みどり,松島,みどり,まつしま,みどり,68,推薦・支持：公明,前,7,1,東京14区,1,0,NA
東京,自由民主党,1,大空 幸星,おおぞら こうき,大空,幸星,おおぞら,こうき,25,推薦・支持：公明,新,NA,1,東京15区,0,1,93.981
東京,自由民主党,1,大西 洋平,おおにし ようへい,大西,洋平,おおにし,ようへい,46,推薦・支持：公明,新,NA,1,東京16区,1,0,NA
東京,自由民主党,1,福田 かおる,ふくだ かおる,福田,かおる,ふくだ,かおる,39,推薦・支持：公明,新,NA,1,東京18区,1,0,NA
東京,自由民主党,1,松本 洋平,まつもと ようへい,松本,洋平,まつもと,ようへい,51,推薦・支持：公明,前,5,1,東京19区,0,1,96.795
東京,自由民主党,1,木原 誠二,きはら せいじ,木原,誠二,きはら,せいじ,54,推薦・支持：公明,前,5,1,東京20区,1,0,NA
東京,自由民主党,1,伊藤 達也,いとう たつや,伊藤,達也,いとう,たつや,63,推薦・支持：公明,前,9,1,東京22区,0,1,96.951
東京,自由民主党,1,吉原 修,よしわら おさむ,吉原,修,よしわら,おさむ,68,推薦・支持：公明,新,NA,1,東京23区,0,0,63.614
東京,自由民主党,1,井上 信治,いのうえ しんじ,井上,信治,いのうえ,しんじ,55,推薦・支持：公明,前,7,1,東京25区,1,0,NA
東京,自由民主党,1,今岡 植,いまおか うえき,今岡,植,いまおか,うえき,36,推薦・支持：公明,新,NA,1,東京26区,0,0,63.386
東京,自由民主党,1,黒崎 祐一,くろさき ゆういち,黒崎,祐一,くろさき,ゆういち,47,推薦・支持：公明,新,NA,1,東京27区,0,0,53.343
東京,自由民主党,1,安藤 高夫,あんどう たかお,安藤,高夫,あんどう,たかお,65,推薦・支持：公明,元,1,1,東京28区,0,1,99.336
東京,自由民主党,1,長島 昭久,ながしま あきひさ,長島,昭久,ながしま,あきひさ,62,推薦・支持：公明,前,7,1,東京30区,0,1,93.532
東京,自由民主党,23,畦元 将吾,あぜもと しょうご,畦元,将吾,あぜもと,しょうご,66,NA,前,2,0,比例単独,0,0,NA
東京,自由民主党,24,広田 千晶,ひろた ちあき,広田,千晶,ひろた,ちあき,47,NA,新,NA,0,比例単独,0,0,NA
東京,自由民主党,25,江成 道子,えなり みちこ,江成,道子,えなり,みちこ,56,NA,新,NA,0,比例単独,0,0,NA
東京,自由民主党,26,松野 未佳,まつの みか,松野,未佳,まつの,みか,29,NA,新,NA,0,比例単独,0,0,NA
東京,自由民主党,27,岩崎 比菜,いわさき ひな,岩崎,比菜,いわさき,ひな,31,NA,新,NA,0,比例単独,0,0,NA
東京,自由民主党,28,内村 大地,うちむら だいち,内村,大地,うちむら,だいち,37,NA,新,NA,0,比例単独,0,0,NA
東京,自由民主党,29,小嶋 友香里,おじま ゆかり,小嶋,友香里,おじま,ゆかり,39,NA,新,NA,0,比例単独,0,0,NA
東京,日本保守党,1,有本 香,ありもと かおり,有本,香,ありもと,かおり,62,NA,新,NA,0,比例単独,0,0,NA
東京,日本保守党,2,梅原 克彦,うめはら かつひこ,梅原,克彦,うめはら,かつひこ,70,NA,新,NA,0,比例単独,0,0,NA
東京,日本保守党,3,冨田 格,とみた いたる,冨田,格,とみた,いたる,60,NA,新,NA,0,比例単独,0,0,NA
東京,日本保守党,4,小柳 岳史,おやなぎ たけし,小柳,岳史,おやなぎ,たけし,48,NA,新,NA,0,比例単独,0,0,NA
東京,みんなでつくる党,1,大津 綾香,おおつ あやか,大津,綾香,おおつ,あやか,31,NA,新,NA,1,東京9区,0,0,9.599
北陸信越,日本維新の会,1,石崎 徹,いしざき とおる,石崎,徹,いしざき,とおる,40,NA,元,3,1,新潟1区,0,0,17.388
北陸信越,日本維新の会,1,井上 基之,いのうえ もとゆき,井上,基之,いのうえ,もとゆき,44,NA,新,NA,1,新潟2区,0,0,23.532
北陸信越,日本維新の会,1,吉村 祐一郎,よしむら ゆういちろう,吉村,祐一郎,よしむら,ゆういちろう,49,NA,新,NA,1,新潟3区,0,0,12.7
北陸信越,日本維新の会,1,浅岡 弘彦,あさおか ひろひこ,浅岡,弘彦,あさおか,ひろひこ,61,NA,新,NA,1,富山1区,0,0,28.301
北陸信越,日本維新の会,1,小林 誠,こばやし まこと,小林,誠,こばやし,まこと,47,NA,新,NA,1,石川1区,0,0,41.935
北陸信越,日本維新の会,1,斉木 武志,さいき たけし,斉木,武志,さいき,たけし,50,NA,元,2,1,福井2区,0,1,71.624
北陸信越,日本維新の会,1,若狭 清史,わかさ きよし,若狭,清史,わかさ,きよし,44,NA,新,NA,1,長野1区,0,0,31.806
北陸信越,日本維新の会,1,手塚 大輔,てづか だいすけ,手塚,大輔,てづか,だいすけ,41,NA,新,NA,1,長野2区,0,0,51.651
北陸信越,公明党,1,中川 宏昌,なかがわ ひろまさ,中川,宏昌,なかがわ,ひろまさ,54,NA,前,1,0,比例単独,0,1,NA
北陸信越,公明党,2,田島 公一,たじま こういち,田島,公一,たじま,こういち,51,NA,新,NA,0,比例単独,0,0,NA
北陸信越,参政党,1,小路 晃,しょうじ あきら,小路,晃,しょうじ,あきら,50,NA,新,NA,0,比例単独,0,0,NA
北陸信越,社会民主党,1,堀井 修,ほりい おさむ,堀井,修,ほりい,おさむ,75,NA,新,NA,0,比例単独,0,0,NA
北陸信越,日本共産党,1,藤野 保史,ふじの やすふみ,藤野,保史,ふじの,やすふみ,54,NA,元,2,0,比例単独,0,0,NA
北陸信越,日本共産党,2,平 あや子,たいら あやこ,平,あや子,たいら,あやこ,44,NA,新,NA,0,比例単独,0,0,NA
北陸信越,立憲民主党,1,西村 智奈美,にしむら ちなみ,西村,智奈美,にしむら,ちなみ,57,NA,前,6,1,新潟1区,1,0,NA
北陸信越,立憲民主党,1,菊田 真紀子,きくた まきこ,菊田,真紀子,きくた,まきこ,55,NA,前,7,1,新潟2区,1,0,NA
北陸信越,立憲民主党,1,黒岩 宇洋,くろいわ たかひろ,黒岩,宇洋,くろいわ,たかひろ,58,NA,元,3,1,新潟3区,1,0,NA
北陸信越,立憲民主党,1,米山 隆一,よねやま りゅういち,米山,隆一,よねやま,りゅういち,57,NA,前,1,1,新潟4区,1,0,NA
北陸信越,立憲民主党,1,梅谷 守,うめたに まもる,梅谷,守,うめたに,まもる,50,NA,前,1,1,新潟5区,1,0,NA
北陸信越,立憲民主党,1,山 登志浩,やま としひろ,山,登志浩,やま,としひろ,44,NA,新,NA,1,富山1区,0,1,98.392
北陸信越,立憲民主党,1,越川 康晴,こしかわ やすはる,越川,康晴,こしかわ,やすはる,60,NA,新,NA,1,富山2区,0,0,56.118
北陸信越,立憲民主党,1,荒井 淳志,あらい あつし,荒井,淳志,あらい,あつし,30,NA,新,NA,1,石川1区,0,0,79.243
北陸信越,立憲民主党,1,小山田 経子,おやまだ つねこ,小山田,経子,おやまだ,つねこ,46,NA,新,NA,1,石川2区,0,0,62.204
北陸信越,立憲民主党,1,近藤 和也,こんどう かずや,近藤,和也,こんどう,かずや,50,NA,前,3,1,石川3区,1,0,NA
北陸信越,立憲民主党,1,波多野 翼,はたの つばさ,波多野,翼,はたの,つばさ,39,NA,新,NA,1,福井1区,0,1,80.924
北陸信越,立憲民主党,1,辻 英之,つじ ひでゆき,辻,英之,つじ,ひでゆき,54,NA,新,NA,1,福井2区,1,0,NA
北陸信越,立憲民主党,1,篠原 孝,しのはら たかし,篠原,孝,しのはら,たかし,76,NA,前,7,1,長野1区,1,0,NA
北陸信越,立憲民主党,1,下条 みつ,しもじょう みつ,下条,みつ,しもじょう,みつ,68,NA,前,5,1,長野2区,1,0,NA
北陸信越,立憲民主党,1,神津 健,こうづ たけし,神津,健,こうづ,たけし,47,NA,前,1,1,長野3区,1,0,NA
北陸信越,立憲民主党,1,福田 淳太,ふくだ じゅんた,福田,淳太,ふくだ,じゅんた,30,NA,新,NA,1,長野5区,0,1,87.856
北陸信越,立憲民主党,17,武居 博明,たけい ひろあき,武居,博明,たけい,ひろあき,66,NA,新,NA,0,比例単独,0,0,NA
北陸信越,国民民主党,1,大久保 光太,おおくぼ こうた,大久保,光太,おおくぼ,こうた,46,NA,新,NA,1,富山3区,0,0,35.481
北陸信越,国民民主党,1,小竹 凱,おだけ かい,小竹,凱,おだけ,かい,26,NA,新,NA,1,石川1区,0,1,37.423
北陸信越,れいわ新選組,1,井田 克一,いだ かついち,井田,克一,いだ,かついち,49,NA,新,NA,0,比例単独,0,0,NA
北陸信越,自由民主党,1,国定 勇人,くにさだ いさと,国定,勇人,くにさだ,いさと,52,NA,前,1,0,比例単独,0,1,NA
北陸信越,自由民主党,2,塚田 一郎,つかだ いちろう,塚田,一郎,つかだ,いちろう,60,推薦・支持：公明,前,1,1,新潟1区,0,0,61.339
北陸信越,自由民主党,2,斎藤 洋明,さいとう ひろあき,斎藤,洋明,さいとう,ひろあき,47,推薦・支持：公明,前,4,1,新潟3区,0,1,90.224
北陸信越,自由民主党,2,鷲尾 英一郎,わしお えいいちろう,鷲尾,英一郎,わしお,えいいちろう,47,推薦・支持：公明,前,6,1,新潟4区,0,0,76.438
北陸信越,自由民主党,2,上田 英俊,うえだ えいしゅん,上田,英俊,うえだ,えいしゅん,59,推薦・支持：公明,前,1,1,富山2区,1,0,NA
北陸信越,自由民主党,2,橘 慶一郎,たちばな けいいちろう,橘,慶一郎,たちばな,けいいちろう,63,推薦・支持：公明,前,5,1,富山3区,1,0,NA
北陸信越,自由民主党,2,西田 昭二,にしだ しょうじ,西田,昭二,にしだ,しょうじ,55,推薦・支持：公明,前,2,1,石川3区,0,1,79.367
北陸信越,自由民主党,2,務台 俊介,むたい しゅんすけ,務台,俊介,むたい,しゅんすけ,68,推薦・支持：公明,前,4,1,長野2区,0,0,54.999
北陸信越,自由民主党,2,井出 庸生,いで ようせい,井出,庸生,いで,ようせい,46,推薦・支持：公明,前,4,1,長野3区,0,1,81.772
北陸信越,自由民主党,2,後藤 茂之,ごとう しげゆき,後藤,茂之,ごとう,しげゆき,68,推薦・支持：公明,前,7,1,長野4区,1,0,NA
北陸信越,自由民主党,11,西崎 萌,にしざき めぐみ,西崎,萌,にしざき,めぐみ,37,NA,新,NA,0,比例単独,0,0,NA
北陸信越,自由民主党,12,古井 康介,ふるい こうすけ,古井,康介,ふるい,こうすけ,29,NA,新,NA,0,比例単独,0,0,NA
北陸信越,自由民主党,13,下神納木 加枝,しもこうのき かえ,下神納木,加枝,しもこうのき,かえ,42,NA,新,NA,0,比例単独,0,0,NA
北陸信越,自由民主党,14,遠藤 奈央子,えんどう なおこ,遠藤,奈央子,えんどう,なおこ,50,NA,新,NA,0,比例単独,0,0,NA
北陸信越,自由民主党,15,松崎 晃治,まつざき こうじ,松崎,晃治,まつざき,こうじ,66,NA,新,NA,0,比例単独,0,0,NA
北陸信越,自由民主党,16,佐藤 俊,さとう しゅん,佐藤,俊,さとう,しゅん,43,NA,新,NA,0,比例単独,0,0,NA
北陸信越,自由民主党,17,今 洋佑,こん ようすけ,今,洋佑,こん,ようすけ,41,NA,新,NA,0,比例単独,0,0,NA
北陸信越,自由民主党,18,滝沢 圭隆,たきざわ けいりゅう,滝沢,圭隆,たきざわ,けいりゅう,57,NA,新,NA,0,比例単独,0,0,NA
北陸信越,自由民主党,19,工藤 昌克,くどう まさかつ,工藤,昌克,くどう,まさかつ,48,NA,新,NA,0,比例単独,0,0,NA
東海,日本維新の会,1,山田 良司,やまだ りょうじ,山田,良司,やまだ,りょうじ,64,NA,元,1,1,岐阜5区,0,0,27.108
東海,日本維新の会,1,山下 洸棋,やました こうき,山下,洸棋,やました,こうき,33,NA,新,NA,1,静岡1区,0,0,19.46
東海,日本維新の会,1,釜下 由佳子,かました ゆかこ,釜下,由佳子,かました,ゆかこ,43,NA,新,NA,1,静岡3区,0,0,19.086
東海,日本維新の会,1,寺嶋 瑞仁,てらしま みずひと,寺嶋,瑞仁,てらしま,みずひと,31,NA,新,NA,1,静岡8区,0,0,15.017
東海,日本維新の会,1,山本 耕一,やまもと こういち,山本,耕一,やまもと,こういち,47,NA,新,NA,1,愛知1区,0,0,18.627
東海,日本維新の会,1,室園 幸志,むろぞの こうじ,室園,幸志,むろぞの,こうじ,49,NA,新,NA,1,愛知2区,0,0,15.495
東海,日本維新の会,1,皆川 雅一,みながわ まさかず,皆川,雅一,みながわ,まさかず,43,NA,新,NA,1,愛知3区,0,0,26.236
東海,日本維新の会,1,中田 千代,なかた ちよ,中田,千代,なかた,ちよ,57,NA,新,NA,1,愛知4区,0,0,35.592
東海,日本維新の会,1,岬 麻紀,みさき まき,岬,麻紀,みさき,まき,55,NA,前,1,1,愛知5区,0,0,61.235
東海,日本維新の会,1,杉本 和巳,すぎもと かずみ,杉本,和巳,すぎもと,かずみ,64,NA,前,4,1,愛知10区,0,1,88.718
東海,日本維新の会,1,中川 博登,なかがわ ひろと,中川,博登,なかがわ,ひろと,46,NA,新,NA,1,愛知12区,0,0,22.442
東海,日本維新の会,1,関 健一郎,せき けんいちろう,関,健一郎,せき,けんいちろう,46,NA,元,1,1,愛知15区,0,0,63.292
東海,日本維新の会,1,森口 あゆみ,もりぐち あゆみ,森口,あゆみ,もりぐち,あゆみ,59,NA,新,NA,1,三重2区,0,0,26.288
東海,日本維新の会,1,伊藤 昌志,いとう まさし,伊藤,昌志,いとう,まさし,54,NA,新,NA,1,三重3区,0,0,23.194
東海,国民民主党,1,仙田 晃宏,せんだ あきひろ,仙田,晃宏,せんだ,あきひろ,42,NA,新,NA,1,岐阜3区,0,1,65.1
東海,国民民主党,1,田中 健,たなか けん,田中,健,たなか,けん,47,NA,前,1,1,静岡4区,1,0,NA
東海,国民民主党,1,丹野 みどり,たんの みどり,丹野,みどり,たんの,みどり,51,NA,新,NA,1,愛知11区,1,0,NA
東海,国民民主党,1,日野 紗里亜,ひの さりあ,日野,紗里亜,ひの,さりあ,36,NA,新,NA,1,愛知7区,1,0,NA
東海,国民民主党,1,福田 徹,ふくた とおる,福田,徹,ふくた,とおる,42,NA,新,NA,1,愛知16区,1,0,NA
東海,国民民主党,1,古川 元久,ふるかわ もとひさ,古川,元久,ふるかわ,もとひさ,58,NA,前,9,1,愛知2区,1,0,NA
東海,公明党,1,中川 康洋,なかがわ やすひろ,中川,康洋,なかがわ,やすひろ,56,NA,前,2,0,比例単独,0,1,NA
東海,公明党,2,西園 勝秀,にしぞの かつひで,西園,勝秀,にしぞの,かつひで,56,NA,新,NA,0,比例単独,0,1,NA
東海,公明党,3,小林 宣子,こばやし のぶこ,小林,宣子,こばやし,のぶこ,57,NA,新,NA,0,比例単独,0,0,NA
東海,公明党,4,丹後 政明,たんご まさあき,丹後,政明,たんご,まさあき,36,NA,新,NA,0,比例単独,0,0,NA
東海,日本保守党,1,竹上 裕子,たけがみ ゆうこ,竹上,裕子,たけがみ,ゆうこ,64,NA,新,NA,0,比例単独,0,1,NA
東海,日本保守党,2,中川 健一,なかがわ けんいち,中川,健一,なかがわ,けんいち,55,NA,新,NA,0,比例単独,0,0,NA
東海,日本保守党,3,織田 敏之,おだ としゆき,織田,敏之,おだ,としゆき,48,NA,新,NA,0,比例単独,0,0,NA
東海,日本保守党,4,中村 憲一,なかむら けんいち,中村,憲一,なかむら,けんいち,50,NA,新,NA,0,比例単独,0,0,NA
東海,日本保守党,5,青木 崇佳,あおき たかよし,青木,崇佳,あおき,たかよし,75,NA,新,NA,0,比例単独,0,0,NA
東海,日本共産党,1,本村 伸子,もとむら のぶこ,本村,伸子,もとむら,のぶこ,52,NA,前,3,0,比例単独,0,1,NA
東海,日本共産党,2,須山 初美,すやま はつみ,須山,初美,すやま,はつみ,45,NA,新,NA,0,比例単独,0,0,NA
東海,日本共産党,3,山口 祐樹,やまぐち ゆうき,山口,祐樹,やまぐち,ゆうき,34,NA,新,NA,0,比例単独,0,0,NA
東海,立憲民主党,1,今井 雅人,いまい まさと,今井,雅人,いまい,まさと,62,NA,元,4,1,岐阜4区,1,0,NA
東海,立憲民主党,1,真野 哲,まの さとし,真野,哲,まの,さとし,63,NA,新,NA,1,岐阜5区,0,1,80.04
東海,立憲民主党,1,高橋 美穂,たかはし みほ,高橋,美穂,たかはし,みほ,59,NA,元,1,1,静岡1区,0,0,41.455
東海,立憲民主党,1,鈴木 岳幸,すずき たけゆき,鈴木,岳幸,すずき,たけゆき,51,NA,新,NA,1,静岡2区,0,1,61.833
東海,立憲民主党,1,小山 展弘,こやま のぶひろ,小山,展弘,こやま,のぶひろ,48,NA,前,3,1,静岡3区,1,0,NA
東海,立憲民主党,1,外山 和之,とやま かずゆき,外山,和之,とやま,かずゆき,61,NA,新,NA,1,静岡5区,0,0,47.235
東海,立憲民主党,1,渡辺 周,わたなべ しゅう,渡辺,周,わたなべ,しゅう,62,NA,前,9,1,静岡6区,1,0,NA
東海,立憲民主党,1,日吉 雄太,ひよし ゆうた,日吉,雄太,ひよし,ゆうた,56,NA,元,1,1,静岡7区,0,0,47.57
東海,立憲民主党,1,源馬 謙太郎,げんま けんたろう,源馬,謙太郎,げんま,けんたろう,51,NA,前,2,1,静岡8区,1,0,NA
東海,立憲民主党,1,吉田 統彦,よしだ つねひこ,吉田,統彦,よしだ,つねひこ,49,NA,前,3,1,愛知1区,0,0,50.52
東海,立憲民主党,1,近藤 昭一,こんどう しょういち,近藤,昭一,こんどう,しょういち,66,NA,前,9,1,愛知3区,1,0,NA
東海,立憲民主党,1,牧 義夫,まき よしお,牧,義夫,まき,よしお,66,NA,前,7,1,愛知4区,1,0,NA
東海,立憲民主党,1,西川 厚志,にしかわ あつし,西川,厚志,にしかわ,あつし,55,NA,新,NA,1,愛知5区,1,0,NA
東海,立憲民主党,1,伴野 豊,ばんの ゆたか,伴野,豊,ばんの,ゆたか,63,NA,前,6,1,愛知8区,1,0,NA
東海,立憲民主党,1,岡本 充功,おかもと みつのり,岡本,充功,おかもと,みつのり,53,NA,元,5,1,愛知9区,1,0,NA
東海,立憲民主党,1,藤原 規真,ふじわら のりまさ,藤原,規真,ふじわら,のりまさ,46,NA,新,NA,1,愛知10区,1,0,NA
東海,立憲民主党,1,重徳 和彦,しげとく かずひこ,重徳,和彦,しげとく,かずひこ,53,NA,前,4,1,愛知12区,1,0,NA
東海,立憲民主党,1,大西 健介,おおにし けんすけ,大西,健介,おおにし,けんすけ,53,NA,前,5,1,愛知13区,1,0,NA
東海,立憲民主党,1,大嶽 理恵,おおたけ りえ,大嶽,理恵,おおたけ,りえ,47,NA,新,NA,1,愛知14区,0,1,71.692
東海,立憲民主党,1,小山 千帆,こやま ちほ,小山,千帆,こやま,ちほ,49,NA,新,NA,1,愛知15区,0,1,60.323
東海,立憲民主党,1,松田 功,まつだ いさお,松田,功,まつだ,いさお,56,NA,元,1,1,愛知16区,0,1,93.733
東海,立憲民主党,1,福森 和歌子,ふくもり わかこ,福森,和歌子,ふくもり,わかこ,54,NA,新,NA,1,三重1区,0,1,59.086
東海,立憲民主党,1,下野 幸助,しもの こうすけ,下野,幸助,しもの,こうすけ,47,NA,新,NA,1,三重2区,1,0,NA
東海,立憲民主党,1,青沼 陽一郎,あおぬま よういちろう,青沼,陽一郎,あおぬま,よういちろう,56,NA,新,NA,1,三重4区,0,0,55.227
東海,立憲民主党,25,堀 誠,ほり まこと,堀,誠,ほり,まこと,50,NA,新,NA,0,比例単独,0,0,NA
東海,立憲民主党,26,滝本 剛,たきもと つよし,滝本,剛,たきもと,つよし,62,NA,新,NA,0,比例単独,0,0,NA
東海,立憲民主党,27,太田 真平,おおた しんぺい,太田,真平,おおた,しんぺい,38,NA,新,NA,0,比例単独,0,0,NA
東海,自由民主党,1,野田 聖子,のだ せいこ,野田,聖子,のだ,せいこ,64,推薦・支持：公明,前,10,1,岐阜1区,1,0,NA
東海,自由民主党,1,棚橋 泰文,たなはし やすふみ,棚橋,泰文,たなはし,やすふみ,61,推薦・支持：公明,前,9,1,岐阜2区,1,0,NA
東海,自由民主党,1,武藤 容治,むとう ようじ,武藤,容治,むとう,ようじ,69,推薦・支持：公明,前,5,1,岐阜3区,1,0,NA
東海,自由民主党,1,金子 俊平,かねこ しゅんぺい,金子,俊平,かねこ,しゅんぺい,46,推薦・支持：公明,前,2,1,岐阜4区,0,0,74.653
東海,自由民主党,1,古屋 圭司,ふるや けいじ,古屋,圭司,ふるや,けいじ,71,推薦・支持：公明,前,11,1,岐阜5区,1,0,NA
東海,自由民主党,1,上川 陽子,かみかわ ようこ,上川,陽子,かみかわ,ようこ,71,推薦・支持：公明,前,7,1,静岡1区,1,0,NA
東海,自由民主党,1,井林 辰憲,いばやし たつのり,井林,辰憲,いばやし,たつのり,48,推薦・支持：公明,前,4,1,静岡2区,1,0,NA
東海,自由民主党,1,山本 裕三,やまもと ゆうぞう,山本,裕三,やまもと,ゆうぞう,41,推薦・支持：公明,新,NA,1,静岡3区,0,0,66.903
東海,自由民主党,1,深沢 陽一,ふかざわ よういち,深沢,陽一,ふかざわ,よういち,48,推薦・支持：公明,前,2,1,静岡4区,0,1,96.789
東海,自由民主党,1,細野 豪志,ほその ごうし,細野,豪志,ほその,ごうし,53,推薦・支持：公明,前,8,1,静岡5区,1,0,NA
東海,自由民主党,1,勝俣 孝明,かつまた たかあき,勝俣,孝明,かつまた,たかあき,48,推薦・支持：公明,前,4,1,静岡6区,0,1,96.033
東海,自由民主党,1,城内 実,きうち みのる,城内,実,きうち,みのる,59,推薦・支持：公明,前,6,1,静岡7区,1,0,NA
東海,自由民主党,1,稲葉 大輔,いなば だいすけ,稲葉,大輔,いなば,だいすけ,50,NA,新,NA,1,静岡8区,0,0,57.602
東海,自由民主党,1,熊田 裕通,くまだ ひろみち,熊田,裕通,くまだ,ひろみち,60,推薦・支持：公明,前,4,1,愛知1区,0,0,45.371
東海,自由民主党,1,中川 貴元,なかがわ たかもと,中川,貴元,なかがわ,たかもと,57,推薦・支持：公明,前,1,1,愛知2区,0,0,41.231
東海,自由民主党,1,水野 良彦,みずの よしひこ,水野,良彦,みずの,よしひこ,50,推薦・支持：公明,新,NA,1,愛知3区,0,0,52.303
東海,自由民主党,1,工藤 彰三,くどう しょうぞう,工藤,彰三,くどう,しょうぞう,59,推薦・支持：公明,前,4,1,愛知4区,0,1,85.419
東海,自由民主党,1,丹羽 秀樹,にわ ひでき,丹羽,秀樹,にわ,ひでき,51,推薦・支持：公明,前,6,1,愛知6区,1,0,NA
東海,自由民主党,1,伊藤 忠彦,いとう ただひこ,伊藤,忠彦,いとう,ただひこ,60,推薦・支持：公明,前,5,1,愛知8区,0,1,83.138
東海,自由民主党,1,長坂 康正,ながさか やすまさ,長坂,康正,ながさか,やすまさ,67,推薦・支持：公明,前,4,1,愛知9区,0,1,86.367
東海,自由民主党,1,若山 慎司,わかやま しんじ,若山,慎司,わかやま,しんじ,51,推薦・支持：公明,新,NA,1,愛知10区,0,1,99.728
東海,自由民主党,1,石井 拓,いしい たく,石井,拓,いしい,たく,59,推薦・支持：公明,前,1,1,愛知13区,0,0,65.399
東海,自由民主党,1,今枝 宗一郎,いまえだ そういちろう,今枝,宗一郎,いまえだ,そういちろう,40,推薦・支持：公明,前,4,1,愛知14区,1,0,NA
東海,自由民主党,1,田村 憲久,たむら のりひさ,田村,憲久,たむら,のりひさ,59,推薦・支持：公明,前,9,1,三重1区,1,0,NA
東海,自由民主党,1,川崎 秀人,かわさき ひでと,川崎,秀人,かわさき,ひでと,42,推薦・支持：公明,前,1,1,三重2区,0,1,94.427
東海,自由民主党,1,石原 正敬,いしはら まさたか,石原,正敬,いしはら,まさたか,52,推薦・支持：公明,前,1,1,三重3区,0,0,41.05
東海,自由民主党,27,山本 左近,やまもと さこん,山本,左近,やまもと,さこん,42,NA,前,1,0,比例単独,0,0,NA
東海,自由民主党,28,井沢 京子,いざわ きょうこ,井沢,京子,いざわ,きょうこ,62,NA,元,1,0,比例単独,0,0,NA
東海,自由民主党,29,三沢 宏明,みさわ ひろあき,三沢,宏明,みさわ,ひろあき,37,NA,新,NA,0,比例単独,0,0,NA
東海,自由民主党,30,伊藤 智史,いとう さとし,伊藤,智史,いとう,さとし,63,NA,新,NA,0,比例単独,0,0,NA
東海,自由民主党,31,松本 忠真,まつもと ただまさ,松本,忠真,まつもと,ただまさ,55,NA,新,NA,0,比例単独,0,0,NA
東海,自由民主党,32,設楽 真理子,したら まりこ,設楽,真理子,したら,まりこ,50,NA,新,NA,0,比例単独,0,0,NA
東海,自由民主党,33,杉山 康弘,すぎやま やすひろ,杉山,康弘,すぎやま,やすひろ,52,NA,新,NA,0,比例単独,0,0,NA
東海,自由民主党,34,世古 万美子,せこ まみこ,世古,万美子,せこ,まみこ,50,NA,新,NA,0,比例単独,0,0,NA
東海,自由民主党,35,岩佐 里沙,いわさ りさ,岩佐,里沙,いわさ,りさ,33,NA,新,NA,0,比例単独,0,0,NA
東海,参政党,1,佐藤 健太郎,さとう けんたろう,佐藤,健太郎,さとう,けんたろう,49,NA,新,NA,0,比例単独,0,0,NA
