block,party,rank,name,yomi,lastname,firstname,last_kana,first_kana,age,recommended,status,previous,dup,dup_dist,win_smd,win_pr,loss_ratio
東京,自民党,1,今岡 植,いまおか うえき,今岡,植,いまおか,うえき,37,維新,新,0,1,東京26区,1,0,NA
東京,自民党,1,黒崎 祐一,くろさき ゆういち,黒崎,祐一,くろさき,ゆういち,49,維新,新,0,1,東京27区,1,0,NA
東京,自民党,1,安藤 高夫,あんどう たかお,安藤,高夫,あんどう,たかお,66,NA,前,2,1,東京28区,1,0,NA
東京,自民党,1,長沢 興祐,ながさわ こうすけ,長沢,興祐,ながさわ,こうすけ,44,維新,新,0,1,東京29区,1,0,NA
東京,自民党,1,長島 昭久,ながしま あきひさ,長島,昭久,ながしま,あきひさ,63,維新,前,8,1,東京30区,1,0,NA
東京,自民党,30,田中 昌史,たなか まさし,田中,昌史,たなか,まさし,60,NA,新,0,0,比例単独,0,1,NA
東京,自民党,31,辻 由布子,つじ ゆうこ,辻,由布子,つじ,ゆうこ,43,NA,新,0,0,比例単独,0,1,NA
東京,自民党,32,森原 紀代子,もりはら きよこ,森原,紀代子,もりはら,きよこ,45,NA,新,0,0,比例単独,0,1,NA
東京,参政党,1,吉川 里奈,よしかわ りな,吉川,里奈,よしかわ,りな,38,NA,前,1,1,東京1区,0,1,30.539
東京,参政党,2,村松 一希,むらまつ かずき,村松,一希,むらまつ,かずき,44,NA,新,0,1,東京28区,0,0,24.93
東京,参政党,2,植木 洋貴,うえき ひろたか,植木,洋貴,うえき,ひろたか,43,NA,新,0,1,東京3区,0,0,18.832
東京,参政党,2,鈴木 美香,すずき みか,鈴木,美香,すずき,みか,61,NA,新,0,1,東京22区,0,1,28.41
東京,参政党,2,徳永 由紀子,とくなが ゆきこ,徳永,由紀子,とくなが,ゆきこ,48,NA,新,0,1,東京18区,0,0,14.585
東京,参政党,6,野々田 商,ののだ あきな,野々田,商,ののだ,あきな,26,NA,新,0,0,比例単独,0,0,NA
東京,日本維新の会,1,春山 明日香,はるやま あすか,春山,明日香,はるやま,あすか,51,NA,新,0,1,東京1区,0,0,24.432
東京,日本維新の会,1,今村 充,いまむら みつる,今村,充,いまむら,みつる,50,NA,新,0,1,東京2区,0,0,19.611
東京,日本維新の会,1,石崎 徹,いしざき とおる,石崎,徹,いしざき,とおる,42,NA,元,3,1,東京3区,0,0,20.827
東京,日本維新の会,1,稲葉 太郎,いなば たろう,稲葉,太郎,いなば,たろう,41,NA,新,0,1,東京5区,0,0,31.308
東京,日本維新の会,1,渡辺 泰之,わたなべ やすゆき,渡辺,泰之,わたなべ,やすゆき,53,NA,新,0,1,東京7区,0,0,24.417
東京,日本維新の会,1,大豆生田 実,おおまみうだ みのる,大豆生田,実,おおまみうだ,みのる,60,NA,新,0,1,東京11区,0,0,37.938
東京,日本維新の会,1,阿部 司,あべ つかさ,阿部,司,あべ,つかさ,43,NA,前,2,1,東京12区,0,1,42.018
東京,日本維新の会,1,三次 由梨香,みつぎ ゆりか,三次,由梨香,みつぎ,ゆりか,40,NA,新,0,1,東京15区,0,0,24.245
東京,日本維新の会,1,猪口 幸子,いのくち さちこ,猪口,幸子,いのくち,さちこ,69,NA,前,1,1,東京17区,0,0,37.728
東京,日本維新の会,1,宮崎 太朗,みやざき たろう,宮崎,太朗,みやざき,たろう,45,NA,新,0,1,東京25区,0,0,13.854
東京,日本維新の会,1,橋口 奈保,はしぐち なほ,橋口,奈保,はしぐち,なほ,49,NA,新,0,1,東京28区,0,0,27.149
東京,減税日本・ゆうこく連合,1,吉野 敏明,よしの としあき,吉野,敏明,よしの,としあき,58,NA,新,0,1,東京15区,0,0,6.663
東京,減税日本・ゆうこく連合,2,矢田 一久,やた かずひさ,矢田,一久,やた,かずひさ,35,NA,新,0,1,東京21区,0,0,6.312
北陸信越,共産党,1,藤野 保史,ふじの やすふみ,藤野,保史,ふじの,やすふみ,55,NA,元,2,0,比例単独,0,0,NA
北陸信越,共産党,2,平 あや子,たいら あやこ,平,あや子,たいら,あやこ,46,NA,新,0,0,比例単独,0,0,NA
北陸信越,日本保守党,1,三井田 孝欧,みいだ たかお,三井田,孝欧,みいだ,たかお,53,NA,新,0,0,比例単独,0,0,NA
北陸信越,国民民主党,1,小竹 凱,おだけ かい,小竹,凱,おだけ,かい,27,NA,前,1,1,石川1区,0,1,57.504
北陸信越,国民民主党,1,野村 泰暉,のむら たいき,野村,泰暉,のむら,たいき,27,NA,新,0,1,新潟4区,0,0,14.787
北陸信越,国民民主党,1,花岡 明久,はなおか あきひさ,花岡,明久,はなおか,あきひさ,46,NA,新,0,1,長野4区,0,0,44.236
北陸信越,国民民主党,1,山中 俊祐,やまなか しゅんすけ,山中,俊祐,やまなか,しゅんすけ,42,NA,新,0,1,福井1区,0,0,37.024
北陸信越,国民民主党,1,山本 圭太,やまもと けいた,山本,圭太,やまもと,けいた,41,NA,新,0,1,富山3区,0,0,28.016
北陸信越,自民党,1,国定 勇人,くにさだ いさと,国定,勇人,くにさだ,いさと,53,NA,前,2,1,新潟2区,1,0,NA
北陸信越,自民党,1,斎藤 洋明,さいとう ひろあき,斎藤,洋明,さいとう,ひろあき,49,維新,前,5,1,新潟3区,1,0,NA
北陸信越,自民党,1,上田 英俊,うえだ えいしゅん,上田,英俊,うえだ,えいしゅん,61,NA,前,2,1,富山2区,1,0,NA
北陸信越,自民党,1,橘 慶一郎,たちばな けいいちろう,橘,慶一郎,たちばな,けいいちろう,65,維新,前,6,1,富山3区,1,0,NA
北陸信越,自民党,1,小森 卓郎,こもり たくお,小森,卓郎,こもり,たくお,55,NA,前,2,1,石川1区,1,0,NA
北陸信越,自民党,1,佐々木 紀,ささき はじめ,佐々木,紀,ささき,はじめ,51,NA,前,5,1,石川2区,1,0,NA
北陸信越,自民党,1,西田 昭二,にしだ しょうじ,西田,昭二,にしだ,しょうじ,56,NA,前,3,1,石川3区,1,0,NA
北陸信越,自民党,1,稲田 朋美,いなだ ともみ,稲田,朋美,いなだ,ともみ,66,維新,前,7,1,福井1区,1,0,NA
北陸信越,自民党,1,井出 庸生,いで ようせい,井出,庸生,いで,ようせい,48,維新,前,5,1,長野3区,1,0,NA
北陸信越,自民党,1,後藤 茂之,ごとう しげゆき,後藤,茂之,ごとう,しげゆき,70,NA,前,8,1,長野4区,1,0,NA
北陸信越,自民党,1,宮下 一郎,みやした いちろう,宮下,一郎,みやした,いちろう,67,維新,前,7,1,長野5区,1,0,NA
北陸信越,自民党,12,田畑 裕明,たばた ひろあき,田畑,裕明,たばた,ひろあき,53,NA,前,5,0,比例単独,0,1,NA
北陸信越,自民党,13,内山 航,うちやま こう,内山,航,うちやま,こう,44,NA,新,0,1,新潟1区,1,0,NA
北陸信越,自民党,13,鷲尾 英一郎,わしお えいいちろう,鷲尾,英一郎,わしお,えいいちろう,49,NA,元,6,1,新潟4区,1,0,NA
北陸信越,自民党,13,高鳥 修一,たかとり しゅういち,高鳥,修一,たかとり,しゅういち,65,維新,元,5,1,新潟5区,1,0,NA
北陸信越,自民党,13,中田 宏,なかだ ひろし,中田,宏,なかだ,ひろし,61,維新,元,4,1,富山1区,1,0,NA
北陸信越,自民党,13,若林 健太,わかばやし けんた,若林,健太,わかばやし,けんた,62,NA,元,1,1,長野1区,1,0,NA
北陸信越,自民党,13,藤田 ひかる,ふじた ひかる,藤田,ひかる,ふじた,ひかる,35,NA,新,0,1,長野2区,1,0,NA
北陸信越,自民党,19,今 洋佑,こん ようすけ,今,洋佑,こん,ようすけ,43,NA,新,0,0,比例単独,0,1,NA
北陸信越,自民党,20,古井 康介,ふるい こうすけ,古井,康介,ふるい,こうすけ,30,NA,新,0,0,比例単独,0,1,NA
北陸信越,社民党,1,五十田 裕子,いそだ ゆうこ,五十田,裕子,いそだ,ゆうこ,64,NA,新,0,0,比例単独,0,0,NA
北陸信越,れいわ新選組,1,蓮池 透,はすいけ とおる,蓮池,透,はすいけ,とおる,71,NA,新,0,0,比例単独,0,0,NA
北陸信越,参政党,1,川 裕一郎,かわ ゆういちろう,川,裕一郎,かわ,ゆういちろう,54,NA,新,0,1,石川1区,0,1,27.886
北陸信越,参政党,2,藤本 一希,ふじもと かずき,藤本,一希,ふじもと,かずき,29,NA,新,0,1,福井1区,0,0,29.143
北陸信越,参政党,3,斉藤 匠,さいとう たくみ,斉藤,匠,さいとう,たくみ,34,NA,新,0,1,富山1区,0,0,17.352
北陸信越,参政党,4,高岩 勝人,たかいわ かつひと,高岩,勝人,たかいわ,かつひと,58,NA,新,0,0,比例単独,0,0,NA
北陸信越,中道改革連合,1,中川 宏昌,なかがわ ひろまさ,中川,宏昌,なかがわ,ひろまさ,55,NA,前,2,0,比例単独,0,1,NA
北陸信越,中道改革連合,2,西村 智奈美,にしむら ちなみ,西村,智奈美,にしむら,ちなみ,59,NA,前,7,1,新潟1区,0,1,79.032
北陸信越,中道改革連合,2,菊田 真紀子,きくた まきこ,菊田,真紀子,きくた,まきこ,56,NA,前,8,1,新潟2区,0,1,76.565
北陸信越,中道改革連合,2,黒岩 宇洋,くろいわ たかひろ,黒岩,宇洋,くろいわ,たかひろ,59,NA,前,4,1,新潟3区,0,0,65.912
北陸信越,中道改革連合,2,米山 隆一,よねやま りゅういち,米山,隆一,よねやま,りゅういち,58,NA,前,2,1,新潟4区,0,0,58.291
北陸信越,中道改革連合,2,梅谷 守,うめたに まもる,梅谷,守,うめたに,まもる,52,NA,前,2,1,新潟5区,0,0,76.093
北陸信越,中道改革連合,2,山 登志浩,やま としひろ,山,登志浩,やま,としひろ,46,NA,前,1,1,富山1区,0,0,33.868
北陸信越,中道改革連合,2,越川 康晴,こしかわ やすはる,越川,康晴,こしかわ,やすはる,61,NA,新,0,1,富山2区,0,0,33.886
北陸信越,中道改革連合,2,近藤 和也,こんどう かずや,近藤,和也,こんどう,かずや,52,NA,前,4,1,石川3区,0,1,88.852
北陸信越,中道改革連合,2,波多野 翼,はたの つばさ,波多野,翼,はたの,つばさ,41,NA,前,1,1,福井1区,0,0,41.728
北陸信越,中道改革連合,2,辻 英之,つじ ひでゆき,辻,英之,つじ,ひでゆき,55,NA,前,1,1,福井2区,0,0,66.813
北陸信越,中道改革連合,2,篠原 孝,しのはら たかし,篠原,孝,しのはら,たかし,77,NA,前,8,1,長野1区,0,0,72.592
北陸信越,中道改革連合,2,下条 みつ,しもじょう みつ,下条,みつ,しもじょう,みつ,70,NA,前,6,1,長野2区,0,0,72.818
北陸信越,中道改革連合,2,神津 健,こうづ たけし,神津,健,こうづ,たけし,49,NA,前,2,1,長野3区,0,0,73.246
北陸信越,中道改革連合,2,福田 淳太,ふくだ じゅんた,福田,淳太,ふくだ,じゅんた,32,NA,前,1,1,長野5区,0,0,67.356
北陸信越,日本維新の会,1,伊藤 和成,いとう かずなり,伊藤,和成,いとう,かずなり,47,NA,新,0,1,新潟1区,0,0,10.901
北陸信越,日本維新の会,1,金井 典子,かない のりこ,金井,典子,かない,のりこ,50,NA,新,0,1,新潟2区,0,0,8.265
北陸信越,日本維新の会,1,小林 誠,こばやし まこと,小林,誠,こばやし,まこと,49,NA,新,0,1,石川1区,0,0,23.344
北陸信越,日本維新の会,1,若狭 清史,わかさ きよし,若狭,清史,わかさ,きよし,45,NA,新,0,1,長野1区,0,1,24.656
北陸信越,日本維新の会,1,手塚 大輔,てづか だいすけ,手塚,大輔,てづか,だいすけ,43,NA,新,0,1,長野2区,0,0,23.45
北陸信越,安楽死制度を考える会,1,佐野 秀光,さの ひでみつ,佐野,秀光,さの,ひでみつ,55,NA,新,0,0,比例単独,0,0,NA
北陸信越,安楽死制度を考える会,2,高橋 忠男,たかはし ただお,高橋,忠男,たかはし,ただお,61,NA,新,0,0,比例単独,0,0,NA
北陸信越,減税日本・ゆうこく連合,1,斎藤 幸男,さいとう ゆきお,斎藤,幸男,さいとう,ゆきお,52,NA,新,0,0,比例単独,0,0,NA
東海,国民民主党,1,北野谷 富子,きたのや ふくこ,北野谷,富子,きたのや,ふくこ,41,NA,新,0,1,静岡7区,0,0,35.171
東海,国民民主党,1,柴田 将平,しばた しょうへい,柴田,将平,しばた,しょうへい,36,NA,新,0,1,静岡1区,0,0,48.231
東海,国民民主党,1,仙田 晃宏,せんだ あきひろ,仙田,晃宏,せんだ,あきひろ,43,NA,前,1,1,岐阜3区,0,0,43.111
東海,国民民主党,1,田中 健,たなか けん,田中,健,たなか,けん,48,NA,前,2,1,静岡4区,0,1,70.312
東海,国民民主党,1,丹野 みどり,たんの みどり,丹野,みどり,たんの,みどり,52,NA,前,1,1,愛知11区,1,0,NA
東海,国民民主党,1,野村 美穂,のむら みほ,野村,美穂,のむら,みほ,56,NA,新,0,1,岐阜2区,0,1,50.872
東海,国民民主党,1,日野 紗里亜,ひの さりあ,日野,紗里亜,ひの,さりあ,38,NA,前,1,1,愛知7区,1,0,NA
東海,国民民主党,1,福田 徹,ふくた とおる,福田,徹,ふくた,とおる,43,NA,前,1,1,愛知16区,0,1,65.755
東海,国民民主党,1,藤田 大助,ふじた だいすけ,藤田,大助,ふじた,だいすけ,49,NA,元,1,1,三重4区,0,0,40.308
東海,国民民主党,1,古川 元久,ふるかわ もとひさ,古川,元久,ふるかわ,もとひさ,60,NA,前,10,1,愛知2区,1,0,NA
東海,国民民主党,1,三嶋 竜平,みしま りょうへい,三嶋,竜平,みしま,りょうへい,47,NA,新,0,1,愛知10区,0,0,26.13
東海,国民民主党,1,吉田 企貴,よしだ もとたか,吉田,企貴,よしだ,もとたか,38,NA,新,0,1,岐阜5区,0,0,33.139
東海,チームみらい,1,須田 英太郎,すだ えいたろう,須田,英太郎,すだ,えいたろう,35,NA,新,0,0,比例単独,0,1,NA
東海,自民党,1,山本 左近,やまもと さこん,山本,左近,やまもと,さこん,43,NA,元,1,0,比例単独,0,1,NA
東海,自民党,2,野田 聖子,のだ せいこ,野田,聖子,のだ,せいこ,65,維新,前,11,1,岐阜1区,1,0,NA
東海,自民党,2,棚橋 泰文,たなはし やすふみ,棚橋,泰文,たなはし,やすふみ,62,NA,前,10,1,岐阜2区,1,0,NA
東海,自民党,2,武藤 容治,むとう ようじ,武藤,容治,むとう,ようじ,70,維新,前,6,1,岐阜3区,1,0,NA
東海,自民党,2,加藤 大博,かとう ともひろ,加藤,大博,かとう,ともひろ,46,維新,新,0,1,岐阜4区,1,0,NA
東海,自民党,2,上川 陽子,かみかわ ようこ,上川,陽子,かみかわ,ようこ,72,NA,前,8,1,静岡1区,1,0,NA
東海,自民党,2,井林 辰憲,いばやし たつのり,井林,辰憲,いばやし,たつのり,49,NA,前,5,1,静岡2区,1,0,NA
東海,自民党,2,山本 裕三,やまもと ゆうぞう,山本,裕三,やまもと,ゆうぞう,43,NA,新,0,1,静岡3区,1,0,NA
東海,自民党,2,深沢 陽一,ふかざわ よういち,深沢,陽一,ふかざわ,よういち,49,NA,前,3,1,静岡4区,1,0,NA
東海,自民党,2,細野 豪志,ほその ごうし,細野,豪志,ほその,ごうし,54,維新,前,9,1,静岡5区,1,0,NA
東海,自民党,2,勝俣 孝明,かつまた たかあき,勝俣,孝明,かつまた,たかあき,49,NA,前,5,1,静岡6区,1,0,NA
東海,自民党,2,城内 実,きうち みのる,城内,実,きうち,みのる,60,NA,前,7,1,静岡7区,1,0,NA
東海,自民党,2,稲葉 大輔,いなば だいすけ,稲葉,大輔,いなば,だいすけ,51,NA,新,0,1,静岡8区,1,0,NA
東海,自民党,2,熊田 裕通,くまだ ひろみち,熊田,裕通,くまだ,ひろみち,61,NA,元,4,1,愛知1区,0,1,76.473
東海,自民党,2,辻 秀樹,つじ ひでき,辻,秀樹,つじ,ひでき,50,維新,新,0,1,愛知2区,0,1,67.708
東海,自民党,2,水野 良彦,みずの よしひこ,水野,良彦,みずの,よしひこ,52,NA,新,0,1,愛知3区,1,0,NA
東海,自民党,2,工藤 彰三,くどう しょうぞう,工藤,彰三,くどう,しょうぞう,61,NA,前,5,1,愛知4区,1,0,NA
東海,自民党,2,岡本 康宏,おかもと やすひろ,岡本,康宏,おかもと,やすひろ,43,NA,新,0,1,愛知5区,1,0,NA
東海,自民党,2,丹羽 秀樹,にわ ひでき,丹羽,秀樹,にわ,ひでき,53,維新,前,7,1,愛知6区,1,0,NA
東海,自民党,2,鈴木 淳司,すずき じゅんじ,鈴木,淳司,すずき,じゅんじ,67,維新,元,6,1,愛知7区,0,1,87.677
東海,自民党,2,伊藤 忠彦,いとう ただひこ,伊藤,忠彦,いとう,ただひこ,61,維新,前,6,1,愛知8区,1,0,NA
東海,自民党,2,長坂 康正,ながさか やすまさ,長坂,康正,ながさか,やすまさ,68,NA,前,5,1,愛知9区,1,0,NA
東海,自民党,2,若山 慎司,わかやま しんじ,若山,慎司,わかやま,しんじ,52,NA,前,1,1,愛知10区,1,0,NA
東海,自民党,2,藤沢 忠盛,ふじさわ ただもり,藤沢,忠盛,ふじさわ,ただもり,54,NA,新,0,1,愛知11区,0,1,67.525
東海,自民党,2,青山 周平,あおやま しゅうへい,青山,周平,あおやま,しゅうへい,48,維新,元,4,1,愛知12区,1,0,NA
東海,自民党,2,石井 拓,いしい たく,石井,拓,いしい,たく,60,維新,元,1,1,愛知13区,1,0,NA
東海,自民党,2,今枝 宗一郎,いまえだ そういちろう,今枝,宗一郎,いまえだ,そういちろう,41,NA,前,5,1,愛知14区,1,0,NA
東海,自民党,2,根本 幸典,ねもと ゆきのり,根本,幸典,ねもと,ゆきのり,60,NA,前,5,1,愛知15区,1,0,NA
東海,自民党,2,山下 史守朗,やました しずお,山下,史守朗,やました,しずお,50,維新,新,0,1,愛知16区,1,0,NA
東海,自民党,2,田村 憲久,たむら のりひさ,田村,憲久,たむら,のりひさ,61,維新,前,10,1,三重1区,1,0,NA
東海,自民党,2,川崎 秀人,かわさき ひでと,川崎,秀人,かわさき,ひでと,44,維新,前,2,1,三重2区,1,0,NA
東海,自民党,2,石原 正敬,いしはら まさたか,石原,正敬,いしはら,まさたか,54,維新,元,1,1,三重3区,1,0,NA
東海,自民党,2,鈴木 英敬,すずき えいけい,鈴木,英敬,すずき,えいけい,51,維新,前,2,1,三重4区,1,0,NA
東海,自民党,34,細田 健一,ほそだ けんいち,細田,健一,ほそだ,けんいち,61,NA,元,4,0,比例単独,0,1,NA
東海,自民党,35,中川 貴元,なかがわ たかもと,中川,貴元,なかがわ,たかもと,58,NA,元,1,0,比例単独,0,1,NA
東海,自民党,36,斉藤 里恵,さいとう りえ,斉藤,里恵,さいとう,りえ,42,NA,新,0,0,比例単独,0,1,NA
東海,自民党,37,長田 紘一郎,おさだ こういちろう,長田,紘一郎,おさだ,こういちろう,26,NA,新,0,0,比例単独,0,1,NA
東海,自民党,38,世古 万美子,せこ まみこ,世古,万美子,せこ,まみこ,51,NA,新,0,0,比例単独,0,1,NA
東海,自民党,39,松本 忠真,まつもと ただまさ,松本,忠真,まつもと,ただまさ,57,NA,新,0,0,比例単独,0,0,NA
東海,中道改革連合,1,中川 康洋,なかがわ やすひろ,中川,康洋,なかがわ,やすひろ,57,NA,前,3,0,比例単独,0,1,NA
東海,中道改革連合,2,西園 勝秀,にしぞの かつひで,西園,勝秀,にしぞの,かつひで,58,NA,前,1,0,比例単独,0,1,NA
東海,中道改革連合,3,犬飼 明佳,いぬかい あきよし,犬飼,明佳,いぬかい,あきよし,53,NA,新,0,0,比例単独,0,1,NA
東海,中道改革連合,4,服部 学,はっとり まなぶ,服部,学,はっとり,まなぶ,54,NA,新,0,1,岐阜1区,0,0,40.617
東海,中道改革連合,4,今井 雅人,いまい まさと,今井,雅人,いまい,まさと,63,NA,前,5,1,岐阜4区,0,0,77.12
東海,中道改革連合,4,真野 哲,まの さとし,真野,哲,まの,さとし,64,NA,前,1,1,岐阜5区,0,0,45.22
東海,中道改革連合,4,鈴木 岳幸,すずき たけゆき,鈴木,岳幸,すずき,たけゆき,52,NA,前,1,1,静岡2区,0,0,40.73
東海,中道改革連合,4,小山 展弘,こやま のぶひろ,小山,展弘,こやま,のぶひろ,50,NA,前,4,1,静岡3区,0,0,64.982
東海,中道改革連合,4,中村 正善,なかむら まさよし,中村,正善,なかむら,まさよし,67,NA,新,0,1,静岡5区,0,0,25.765
東海,中道改革連合,4,渡辺 周,わたなべ しゅう,渡辺,周,わたなべ,しゅう,64,NA,前,10,1,静岡6区,0,0,67.334
東海,中道改革連合,4,源馬 謙太郎,げんま けんたろう,源馬,謙太郎,げんま,けんたろう,53,NA,前,3,1,静岡8区,0,0,72.081
東海,中道改革連合,4,吉田 統彦,よしだ つねひこ,吉田,統彦,よしだ,つねひこ,51,NA,元,3,1,愛知1区,0,0,42.44
東海,中道改革連合,4,近藤 昭一,こんどう しょういち,近藤,昭一,こんどう,しょういち,67,NA,前,10,1,愛知3区,0,0,71.618
東海,中道改革連合,4,牧 義夫,まき よしお,牧,義夫,まき,よしお,68,NA,前,8,1,愛知4区,0,0,63.85
東海,中道改革連合,4,西川 厚志,にしかわ あつし,西川,厚志,にしかわ,あつし,56,NA,前,1,1,愛知5区,0,0,60.138
東海,中道改革連合,4,国崎 信江,くにざき のぶえ,国崎,信江,くにざき,のぶえ,56,NA,新,0,1,愛知6区,0,0,36.524
東海,中道改革連合,4,伴野 豊,ばんの ゆたか,伴野,豊,ばんの,ゆたか,65,NA,前,7,1,愛知8区,0,0,64.533
東海,中道改革連合,4,岡本 充功,おかもと みつのり,岡本,充功,おかもと,みつのり,54,NA,前,6,1,愛知9区,0,0,62.221
東海,中道改革連合,4,藤原 規真,ふじわら のりまさ,藤原,規真,ふじわら,のりまさ,47,NA,前,1,1,愛知10区,0,0,53.934
東海,中道改革連合,4,重徳 和彦,しげとく かずひこ,重徳,和彦,しげとく,かずひこ,55,NA,前,5,1,愛知12区,0,1,83.4
東海,中道改革連合,4,大西 健介,おおにし けんすけ,大西,健介,おおにし,けんすけ,54,NA,前,6,1,愛知13区,0,0,62.127
東海,中道改革連合,4,大嶽 理恵,おおたけ りえ,大嶽,理恵,おおたけ,りえ,48,NA,前,1,1,愛知14区,0,0,41.677
東海,中道改革連合,4,小山 千帆,こやま ちほ,小山,千帆,こやま,ちほ,50,NA,前,1,1,愛知15区,0,0,41.593
東海,中道改革連合,4,松田 功,まつだ いさお,松田,功,まつだ,いさお,58,NA,前,2,1,愛知16区,0,0,47.488
東海,中道改革連合,4,福森 和歌子,ふくもり わかこ,福森,和歌子,ふくもり,わかこ,56,NA,前,1,1,三重1区,0,0,42.496
東海,中道改革連合,4,下野 幸助,しもの こうすけ,下野,幸助,しもの,こうすけ,49,NA,前,1,1,三重2区,0,0,66.486
東海,日本維新の会,1,山田 良司,やまだ りょうじ,山田,良司,やまだ,りょうじ,65,NA,元,1,1,岐阜5区,0,0,13.54
東海,日本維新の会,1,皆川 雅一,みながわ まさかず,皆川,雅一,みながわ,まさかず,44,NA,新,0,1,愛知3区,0,0,23.947
東海,日本維新の会,1,中田 千代,なかた ちよ,中田,千代,なかた,ちよ,58,NA,新,0,1,愛知4区,0,0,18.725
東海,日本維新の会,1,浦上 奈々,うらがみ なな,浦上,奈々,うらがみ,なな,25,NA,新,0,1,愛知9区,0,0,26.233
東海,日本維新の会,1,杉本 和巳,すぎもと かずみ,杉本,和巳,すぎもと,かずみ,65,NA,前,5,1,愛知10区,0,0,35.257
東海,日本維新の会,1,関 健一郎,せき けんいちろう,関,健一郎,せき,けんいちろう,47,NA,元,1,1,愛知15区,0,1,40.596
東海,日本保守党,1,有本 香,ありもと かおり,有本,香,ありもと,かおり,63,NA,新,0,0,比例単独,0,0,NA
東海,日本保守党,2,中川 健一,なかがわ けんいち,中川,健一,なかがわ,けんいち,56,NA,新,0,1,愛知8区,0,0,24.72
東海,日本保守党,2,伊藤 昌志,いとう まさし,伊藤,昌志,いとう,まさし,56,NA,新,0,1,三重3区,0,0,17.01
東海,共産党,1,本村 伸子,もとむら のぶこ,本村,伸子,もとむら,のぶこ,53,NA,前,4,0,比例単独,0,0,NA
東海,共産党,2,須山 初美,すやま はつみ,須山,初美,すやま,はつみ,47,NA,新,0,0,比例単独,0,0,NA
東海,れいわ新選組,1,阪口 直人,さかぐち なおと,阪口,直人,さかぐち,なおと,62,NA,前,3,1,岐阜3区,0,0,24.396
東海,れいわ新選組,1,辻 恵,つじ めぐむ,辻,恵,つじ,めぐむ,77,NA,元,2,1,愛知15区,0,0,11.172
東海,れいわ新選組,1,鈴木 智,すずき さとる,鈴木,智,すずき,さとる,56,NA,新,0,1,静岡4区,0,0,9.665
東海,れいわ新選組,4,上村 英明,うえむら ひであき,上村,英明,うえむら,ひであき,69,NA,前,1,0,比例単独,0,0,NA
東海,参政党,1,伊藤 恵介,いとう けいすけ,伊藤,恵介,いとう,けいすけ,47,NA,新,0,1,岐阜3区,0,1,19.606
東海,参政党,1,新谷 恵,しんたに めぐみ,新谷,恵,しんたに,めぐみ,44,NA,新,0,1,三重3区,0,0,22.84
東海,参政党,1,渡辺 藍理,わたなべ あいり,渡辺,藍理,わたなべ,あいり,43,NA,新,0,1,愛知5区,0,1,25.759
東海,参政党,1,高田 晃宏,たかだ あきひろ,高田,晃宏,たかだ,あきひろ,51,NA,新,0,1,静岡4区,0,0,13.262
東海,参政党,5,中川 博登,なかがわ ひろと,中川,博登,なかがわ,ひろと,47,NA,新,0,1,愛知12区,0,0,29.336
東海,参政党,5,水谷 幸泰,みずたに ゆきやす,水谷,幸泰,みずたに,ゆきやす,52,NA,新,0,1,三重2区,0,0,24.058
東海,参政党,5,山内 遼平,やまうち りょうへい,山内,遼平,やまうち,りょうへい,29,NA,新,0,1,愛知10区,0,0,22.184
東海,社民党,1,大西 雅人,おおにし まさと,大西,雅人,おおにし,まさと,30,NA,新,0,1,愛知6区,0,0,10.084
東海,減税日本・ゆうこく連合,1,梅村 忠司,うめむら ただし,梅村,忠司,うめむら,ただし,69,NA,新,0,1,愛知2区,0,0,21.854
東海,減税日本・ゆうこく連合,1,平岩 征樹,ひらいわ まさき,平岩,征樹,ひらいわ,まさき,46,NA,前,1,1,愛知3区,0,0,37.946
東海,減税日本・ゆうこく連合,1,志村 康博,しむら やすひろ,志村,康博,しむら,やすひろ,53,NA,新,0,1,愛知4区,0,0,21.968
東海,減税日本・ゆうこく連合,1,田中 克和,たなか かつよし,田中,克和,たなか,かつよし,41,NA,新,0,1,愛知5区,0,0,35.054
東海,減税日本・ゆうこく連合,1,橋本 勉,はしもと べん,橋本,勉,はしもと,べん,72,NA,元,1,1,愛知6区,0,0,12.085
東海,減税日本・ゆうこく連合,1,竹上 裕子,たけがみ ゆうこ,竹上,裕子,たけがみ,ゆうこ,65,NA,前,1,1,愛知15区,0,0,14.645
東海,減税日本・ゆうこく連合,1,前田 雄吉,まえだ ゆうきち,前田,雄吉,まえだ,ゆうきち,66,NA,元,3,1,愛知16区,0,0,12.02
東海,減税日本・ゆうこく連合,8,河村 たかし,かわむら たかし,河村,たかし,かわむら,たかし,77,NA,前,6,1,愛知1区,1,0,NA
近畿,社民党,1,西尾 慧吾,にしお けいご,西尾,慧吾,にしお,けいご,27,NA,新,0,1,大阪9区,0,0,29.835
近畿,共産党,1,辰巳 孝太郎,たつみ こうたろう,辰巳,孝太郎,たつみ,こうたろう,49,NA,前,1,0,比例単独,0,1,NA
近畿,共産党,2,堀川 朗子,ほりかわ あきこ,堀川,朗子,ほりかわ,あきこ,39,NA,前,1,1,京都2区,0,0,38.14
近畿,共産党,3,清水 忠史,しみず ただし,清水,忠史,しみず,ただし,57,NA,元,2,0,比例単独,0,0,NA
近畿,共産党,4,冨士谷 香恵子,ふじたに かえこ,冨士谷,香恵子,ふじたに,かえこ,73,NA,新,0,0,比例単独,0,0,NA
近畿,参政党,1,石川 勝,いしかわ まさる,石川,勝,いしかわ,まさる,57,NA,新,0,1,大阪7区,0,1,34.494
