"cowcode","iso3","country","etype2","etype3","parliamentarism","timing1","timing2","reason","held_date","held_year","held_month","held_wday","sche_date","sche_year","sche_month","sche_wday","dif_days","termlength","days_fr_last","concurrent"
368,"LTU","Lithuania","legislative","lower house","presidentialism",1,0,0,1992-10-25,1992,10,"Sunday",1992-10-25,1992,10,"Sunday",0,4,NA,0
368,"LTU","Lithuania","presidential","presidential","presidentialism",1,0,0,1993-02-14,1993,2,"Sunday",1993-02-14,1993,2,"Sunday",0,5,NA,0
368,"LTU","Lithuania","legislative","lower house","presidentialism",1,0,0,1996-10-20,1996,10,"Sunday",1996-10-20,1996,10,"Sunday",0,4,1456,0
368,"LTU","Lithuania","presidential","presidential","presidentialism",1,0,0,1997-12-21,1997,12,"Sunday",1997-12-21,1997,12,"Sunday",0,5,1771,0
368,"LTU","Lithuania","legislative","lower house","presidentialism",1,0,0,2000-10-08,2000,10,"Sunday",2000-10-08,2000,10,"Sunday",0,4,1449,0
368,"LTU","Lithuania","presidential","presidential","presidentialism",1,0,0,2002-12-22,2002,12,"Sunday",2002-12-22,2002,12,"Sunday",0,5,1827,0
368,"LTU","Lithuania","legislative","lower house","presidentialism",1,0,0,2004-10-10,2004,10,"Sunday",2004-10-10,2004,10,"Sunday",0,4,1463,0
368,"LTU","Lithuania","presidential","presidential","presidentialism",2,-1,9,2004-06-13,2004,6,"Sunday",2007-12-22,2007,12,"Saturday",-1287,5,539,0
368,"LTU","Lithuania","legislative","lower house","presidentialism",1,0,0,2008-10-12,2008,10,"Sunday",2008-10-12,2008,10,"Sunday",0,4,1463,0
368,"LTU","Lithuania","presidential","presidential","presidentialism",1,0,0,2009-05-17,2009,5,"Sunday",2009-05-17,2009,5,"Sunday",0,5,1799,0
368,"LTU","Lithuania","legislative","lower house","presidentialism",1,0,0,2012-10-14,2012,10,"Sunday",2012-10-14,2012,10,"Sunday",0,4,1463,0
368,"LTU","Lithuania","presidential","presidential","presidentialism",1,0,0,2014-05-11,2014,5,"Sunday",2014-05-11,2014,5,"Sunday",0,5,1820,0
368,"LTU","Lithuania","legislative","lower house","presidentialism",1,0,0,2016-10-09,2016,10,"Sunday",2016-10-09,2016,10,"Sunday",0,4,1456,0
368,"LTU","Lithuania","presidential","presidential","presidentialism",1,0,0,2019-05-12,2019,5,"Sunday",2019-05-12,2019,5,"Sunday",0,5,1827,0
368,"LTU","Lithuania","legislative","lower house","presidentialism",1,0,0,2020-10-11,2020,10,"Sunday",2020-10-11,2020,10,"Sunday",0,4,1463,0
369,"UKR","Ukraine","legislative","lower house","presidentialism",3,NA,1,1990-03-04,1990,3,"Sunday",NA,NA,NA,NA,NA,4,NA,0
369,"UKR","Ukraine","presidential","presidential","presidentialism",3,NA,1,1991-12-01,1991,12,"Sunday",NA,NA,NA,NA,NA,5,NA,0
369,"UKR","Ukraine","legislative","lower house","presidentialism",1,0,0,1994-03-27,1994,3,"Sunday",1994-03-27,1994,3,"Sunday",0,4,1484,0
369,"UKR","Ukraine","presidential","presidential","presidentialism",2,-1,1,1994-06-26,1994,6,"Sunday",1996-12-01,1996,12,"Sunday",-889,5,938,0
369,"UKR","Ukraine","legislative","lower house","presidentialism",1,0,0,1998-03-29,1998,3,"Sunday",1998-03-29,1998,3,"Sunday",0,4,1463,0
369,"UKR","Ukraine","presidential","presidential","presidentialism",1,0,0,1999-10-31,1999,10,"Sunday",1999-10-31,1999,10,"Sunday",0,5,1953,0
369,"UKR","Ukraine","legislative","lower house","presidentialism",1,0,0,2002-03-31,2002,3,"Sunday",2002-03-31,2002,3,"Sunday",0,4,1463,0
369,"UKR","Ukraine","presidential","presidential","presidentialism",1,0,0,2004-10-31,2004,10,"Sunday",2004-10-31,2004,10,"Sunday",0,5,1827,0
369,"UKR","Ukraine","legislative","lower house","presidentialism",1,0,0,2006-03-26,2006,3,"Sunday",2006-03-26,2006,3,"Sunday",0,5,1456,0
369,"UKR","Ukraine","legislative","lower house","presidentialism",2,-1,7,2007-09-30,2007,9,"Sunday",2011-03-26,2011,3,"Saturday",-1273,5,553,0
369,"UKR","Ukraine","presidential","presidential","presidentialism",2,1,9,2010-01-17,2010,1,"Sunday",2009-10-31,2009,10,"Saturday",78,5,1904,0
369,"UKR","Ukraine","legislative","lower house","presidentialism",1,0,0,2012-10-28,2012,10,"Sunday",2012-10-28,2012,10,"Sunday",0,5,1855,0
369,"UKR","Ukraine","legislative","lower house","presidentialism",2,-1,7,2014-10-26,2014,10,"Sunday",2017-10-29,2017,10,"Sunday",-1099,5,728,0
369,"UKR","Ukraine","presidential","presidential","presidentialism",2,-1,7,2014-05-25,2014,5,"Sunday",2015-03-29,2015,3,"Sunday",-308,5,1589,0
369,"UKR","Ukraine","presidential","presidential","presidentialism",2,-1,7,2019-03-31,2019,3,"Sunday",2023-05-25,2023,5,"Thursday",-1516,5,1771,0
369,"UKR","Ukraine","legislative","lower house","presidentialism",3,NA,7,2019-07-21,2019,7,"Sunday",NA,NA,NA,NA,NA,5,1729,0
370,"BLR","Belarus","presidential","presidential","presidentialism",3,NA,1,1994-06-23,1994,6,"Thursday",NA,NA,NA,NA,NA,5,NA,0
370,"BLR","Belarus","legislative","lower house","presidentialism",3,NA,1,1995-05-14,1995,5,"Sunday",NA,NA,NA,NA,NA,4,NA,0
370,"BLR","Belarus","legislative","lower house","presidentialism",1,0,0,2000-10-15,2000,10,"Sunday",2000-10-15,2000,10,"Sunday",0,4,1981,0
370,"BLR","Belarus","presidential","presidential","presidentialism",1,0,0,2001-09-09,2001,9,"Sunday",2001-09-09,2001,9,"Sunday",0,5,2635,0
370,"BLR","Belarus","legislative","lower house","presidentialism",1,0,0,2004-10-17,2004,10,"Sunday",2004-10-17,2004,10,"Sunday",0,4,1463,0
370,"BLR","Belarus","presidential","presidential","presidentialism",1,0,0,2006-03-19,2006,3,"Sunday",2006-03-19,2006,3,"Sunday",0,5,1652,0
370,"BLR","Belarus","legislative","lower house","presidentialism",1,0,0,2008-09-28,2008,9,"Sunday",2008-09-28,2008,9,"Sunday",0,4,1442,0
370,"BLR","Belarus","presidential","presidential","presidentialism",2,-1,0,2010-12-19,2010,12,"Sunday",2011-02-06,2011,2,"Sunday",-49,5,1736,0
370,"BLR","Belarus","legislative","lower house","presidentialism",1,0,0,2012-09-23,2012,9,"Sunday",2012-09-23,2012,9,"Sunday",0,4,1456,0
370,"BLR","Belarus","presidential","presidential","presidentialism",1,0,0,2015-10-11,2015,10,"Sunday",2015-10-11,2015,10,"Sunday",0,5,1757,0
370,"BLR","Belarus","legislative","lower house","presidentialism",1,0,0,2016-09-11,2016,9,"Sunday",2016-09-11,2016,9,"Sunday",0,4,1449,0
370,"BLR","Belarus","legislative","lower house","presidentialism",2,1,9,2019-11-17,2019,11,"Sunday",2019-09-06,2019,9,"Friday",72,4,1162,0
370,"BLR","Belarus","presidential","presidential","presidentialism",1,0,0,2020-08-09,2020,8,"Sunday",2020-08-09,2020,8,"Sunday",0,5,1764,0
371,"ARM","Armenia","presidential","presidential","presidentialism",3,NA,1,1991-10-16,1991,10,"Wednesday",NA,NA,NA,NA,NA,5,NA,0
371,"ARM","Armenia","legislative","lower house","presidentialism",1,0,0,1995-07-05,1995,7,"Wednesday",1995-07-05,1995,7,"Wednesday",0,4,NA,0
371,"ARM","Armenia","presidential","presidential","presidentialism",1,0,0,1996-09-22,1996,9,"Sunday",1996-09-22,1996,9,"Sunday",0,5,1803,0
371,"ARM","Armenia","presidential","presidential","presidentialism",2,-1,9,1998-03-16,1998,3,"Monday",2001-09-22,2001,9,"Saturday",-1286,5,540,0
371,"ARM","Armenia","legislative","lower house","presidentialism",1,0,0,1999-05-30,1999,5,"Sunday",1999-05-30,1999,5,"Sunday",0,4,1425,0
371,"ARM","Armenia","legislative","lower house","presidentialism",1,0,0,2003-05-25,2003,5,"Sunday",2003-05-25,2003,5,"Sunday",0,4,1456,0
371,"ARM","Armenia","presidential","presidential","presidentialism",1,0,0,2003-02-19,2003,2,"Wednesday",2003-02-19,2003,2,"Wednesday",0,5,1801,0
371,"ARM","Armenia","legislative","lower house","presidentialism",1,0,0,2007-05-12,2007,5,"Saturday",2007-05-12,2007,5,"Saturday",0,5,1448,0
371,"ARM","Armenia","presidential","presidential","presidentialism",1,0,0,2008-02-19,2008,2,"Tuesday",2008-02-19,2008,2,"Tuesday",0,5,1826,0
371,"ARM","Armenia","legislative","lower house","presidentialism",1,0,0,2012-05-06,2012,5,"Sunday",2012-05-06,2012,5,"Sunday",0,5,1821,0
371,"ARM","Armenia","presidential","presidential","presidentialism",1,0,0,2013-05-06,2013,5,"Monday",2013-05-06,2013,5,"Monday",0,5,1903,0
371,"ARM","Armenia","legislative","lower house","presidentialism",1,0,0,2017-04-02,2017,4,"Sunday",2017-04-02,2017,4,"Sunday",0,5,1792,0
371,"ARM","Armenia","legislative","lower house","parliamentarism",2,-1,7,2018-12-09,2018,12,"Sunday",2022-04-02,2022,4,"Saturday",-1210,5,616,0
371,"ARM","Armenia","legislative","lower house","parliamentarism",2,-1,7,2021-06-20,2021,6,"Sunday",2023-12-09,2023,12,"Saturday",-902,5,924,0
372,"GEO","Georgia","presidential","presidential","presidentialism",3,NA,1,1991-05-26,1991,5,"Sunday",NA,NA,NA,NA,NA,5,NA,0
372,"GEO","Georgia","legislative","lower house","presidentialism",3,NA,1,1992-10-11,1992,10,"Sunday",NA,NA,NA,NA,NA,4,NA,0
372,"GEO","Georgia","legislative","lower house","presidentialism",2,-1,1,1995-11-05,1995,11,"Sunday",1996-10-11,1996,10,"Friday",-341,4,1120,1
372,"GEO","Georgia","presidential","presidential","presidentialism",3,NA,1,1995-11-05,1995,11,"Sunday",NA,NA,NA,NA,NA,5,1624,1
372,"GEO","Georgia","legislative","lower house","presidentialism",1,0,0,1999-10-31,1999,10,"Sunday",1999-10-31,1999,10,"Sunday",0,4,1456,0
372,"GEO","Georgia","presidential","presidential","presidentialism",1,0,0,2000-04-09,2000,4,"Sunday",2000-04-09,2000,4,"Sunday",0,5,1617,0
372,"GEO","Georgia","legislative","lower house","presidentialism",1,0,0,2003-11-02,2003,11,"Sunday",2003-11-02,2003,11,"Sunday",0,4,1463,0
372,"GEO","Georgia","legislative","lower house","presidentialism",2,-1,2,2004-03-28,2004,3,"Sunday",2007-11-02,2007,11,"Friday",-1314,4,147,0
372,"GEO","Georgia","presidential","presidential","presidentialism",2,-1,3,2004-01-04,2004,1,"Sunday",2005-04-09,2005,4,"Saturday",-461,5,1365,0
372,"GEO","Georgia","legislative","lower house","presidentialism",2,-1,9,2008-05-21,2008,5,"Wednesday",2008-10-28,2008,10,"Tuesday",-160,4,1515,0
372,"GEO","Georgia","presidential","presidential","presidentialism",1,0,0,2008-01-05,2008,1,"Saturday",2008-01-05,2008,1,"Saturday",0,5,1462,0
372,"GEO","Georgia","legislative","lower house","presidentialism",1,0,0,2012-10-01,2012,10,"Monday",2012-10-01,2012,10,"Monday",0,4,1594,0
372,"GEO","Georgia","presidential","presidential","presidentialism",1,0,0,2013-10-27,2013,10,"Sunday",2013-10-27,2013,10,"Sunday",0,5,2122,0
372,"GEO","Georgia","legislative","lower house","presidentialism",1,0,0,2016-10-08,2016,10,"Saturday",2016-10-08,2016,10,"Saturday",0,4,1468,0
372,"GEO","Georgia","presidential","presidential","presidentialism",1,0,0,2018-10-28,2018,10,"Sunday",2018-10-28,2018,10,"Sunday",0,5,1827,0
372,"GEO","Georgia","legislative","lower house","presidentialism",1,0,0,2020-10-31,2020,10,"Saturday",2020-10-30,2020,10,"Friday",1,4,1484,0
373,"AZE","Azerbaijan","presidential","presidential","presidentialism",3,NA,1,1991-09-08,1991,9,"Sunday",NA,NA,NA,NA,NA,5,NA,0
373,"AZE","Azerbaijan","presidential","presidential","presidentialism",2,-1,9,1992-06-07,1992,6,"Sunday",1996-09-08,1996,9,"Sunday",-1554,5,273,0
373,"AZE","Azerbaijan","presidential","presidential","presidentialism",2,-1,9,1993-10-03,1993,10,"Sunday",1997-06-07,1997,6,"Saturday",-1343,5,483,0
373,"AZE","Azerbaijan","legislative","lower house","presidentialism",3,NA,1,1995-11-12,1995,11,"Sunday",NA,NA,NA,NA,NA,5,NA,0
373,"AZE","Azerbaijan","presidential","presidential","presidentialism",1,0,0,1998-10-11,1998,10,"Sunday",1998-10-11,1998,10,"Sunday",0,5,1834,0
373,"AZE","Azerbaijan","legislative","lower house","presidentialism",1,0,0,2000-11-05,2000,11,"Sunday",2000-11-05,2000,11,"Sunday",0,5,1820,0
373,"AZE","Azerbaijan","legislative","lower house","presidentialism",1,0,0,2000-11-05,2000,11,"Sunday",NA,NA,NA,NA,NA,5,0,0
373,"AZE","Azerbaijan","presidential","presidential","presidentialism",1,0,0,2003-10-15,2003,10,"Wednesday",2003-10-15,2003,10,"Wednesday",0,5,1830,0
373,"AZE","Azerbaijan","legislative","lower house","presidentialism",1,0,0,2005-11-06,2005,11,"Sunday",2005-11-06,2005,11,"Sunday",0,5,1827,0
373,"AZE","Azerbaijan","presidential","presidential","presidentialism",1,0,0,2008-10-15,2008,10,"Wednesday",2008-10-15,2008,10,"Wednesday",0,5,1827,0
373,"AZE","Azerbaijan","legislative","lower house","presidentialism",1,0,0,2010-11-07,2010,11,"Sunday",2010-11-07,2010,11,"Sunday",0,5,1827,0
373,"AZE","Azerbaijan","presidential","presidential","presidentialism",1,0,0,2013-10-09,2013,10,"Wednesday",2013-10-09,2013,10,"Wednesday",0,5,1820,0
373,"AZE","Azerbaijan","legislative","lower house","presidentialism",1,0,0,2015-11-01,2015,11,"Sunday",2015-11-01,2015,11,"Sunday",0,5,1820,0
373,"AZE","Azerbaijan","presidential","presidential","presidentialism",2,-1,9,2018-04-11,2018,4,"Wednesday",2018-10-17,2018,10,"Wednesday",-189,5,1645,0
373,"AZE","Azerbaijan","legislative","lower house","presidentialism",2,-1,7,2020-02-09,2020,2,"Sunday",2020-11-01,2020,11,"Sunday",-266,5,1561,0
375,"FIN","Finland","legislative","lower house","parliamentarism",2,1,9,1945-03-17,1945,3,"Saturday",1944-07-01,1944,7,"Saturday",259,4,NA,0
375,"FIN","Finland","legislative","lower house","parliamentarism",1,0,0,1948-07-01,1948,7,"Thursday",1948-07-01,1948,7,"Thursday",0,4,1202,0
375,"FIN","Finland","legislative","lower house","parliamentarism",1,0,0,1951-07-02,1951,7,"Monday",1951-07-02,1951,7,"Monday",0,4,1096,0
375,"FIN","Finland","legislative","lower house","parliamentarism",2,-1,9,1954-03-07,1954,3,"Sunday",1955-07-02,1955,7,"Saturday",-482,4,979,0
375,"FIN","Finland","legislative","lower house","parliamentarism",1,0,0,1958-07-06,1958,7,"Sunday",1958-07-06,1958,7,"Sunday",0,4,1582,0
375,"FIN","Finland","legislative","lower house","parliamentarism",2,-1,7,1962-02-04,1962,2,"Sunday",1962-07-06,1962,7,"Friday",-152,4,1309,0
375,"FIN","Finland","legislative","lower house","parliamentarism",1,0,0,1966-03-20,1966,3,"Sunday",1966-03-20,1966,3,"Sunday",0,4,1505,0
375,"FIN","Finland","legislative","lower house","parliamentarism",1,0,0,1970-03-15,1970,3,"Sunday",1970-03-15,1970,3,"Sunday",0,4,1456,0
375,"FIN","Finland","legislative","lower house","parliamentarism",2,-1,7,1972-01-02,1972,1,"Sunday",1974-03-15,1974,3,"Friday",-803,4,658,0
375,"FIN","Finland","legislative","lower house","parliamentarism",2,-1,7,1975-09-21,1975,9,"Sunday",1976-01-02,1976,1,"Friday",-103,4,1358,0
375,"FIN","Finland","legislative","lower house","parliamentarism",1,0,0,1979-03-18,1979,3,"Sunday",1979-03-18,1979,3,"Sunday",0,4,1274,0
375,"FIN","Finland","legislative","lower house","parliamentarism",1,0,0,1983-03-20,1983,3,"Sunday",1983-03-20,1983,3,"Sunday",0,4,1463,0
375,"FIN","Finland","legislative","lower house","parliamentarism",1,0,0,1987-03-15,1987,3,"Sunday",1987-03-15,1987,3,"Sunday",0,4,1456,0
375,"FIN","Finland","legislative","lower house","parliamentarism",1,0,0,1991-03-17,1991,3,"Sunday",1991-03-17,1991,3,"Sunday",0,4,1463,0
375,"FIN","Finland","presidential","presidential","parliamentarism",1,0,0,1994-01-16,1994,1,"Sunday",1994-01-16,1994,1,"Sunday",0,6,NA,0
375,"FIN","Finland","legislative","lower house","parliamentarism",1,0,0,1995-03-19,1995,3,"Sunday",1995-03-19,1995,3,"Sunday",0,4,1463,0
375,"FIN","Finland","legislative","lower house","parliamentarism",1,0,0,1999-03-21,1999,3,"Sunday",1999-03-21,1999,3,"Sunday",0,4,1463,0
375,"FIN","Finland","presidential","presidential","parliamentarism",1,0,0,2000-01-16,2000,1,"Sunday",2000-01-16,2000,1,"Sunday",0,6,2191,0
375,"FIN","Finland","legislative","lower house","parliamentarism",1,0,0,2003-03-16,2003,3,"Sunday",2003-03-16,2003,3,"Sunday",0,4,1456,0
375,"FIN","Finland","presidential","presidential","parliamentarism",1,0,0,2006-01-15,2006,1,"Sunday",2006-01-15,2006,1,"Sunday",0,6,2191,0
375,"FIN","Finland","legislative","lower house","parliamentarism",1,0,0,2007-03-18,2007,3,"Sunday",2007-03-18,2007,3,"Sunday",0,4,1463,0
375,"FIN","Finland","legislative","lower house","parliamentarism",1,0,0,2011-04-17,2011,4,"Sunday",2011-04-17,2011,4,"Sunday",0,4,1491,0
375,"FIN","Finland","presidential","presidential","parliamentarism",1,0,0,2012-01-22,2012,1,"Sunday",2012-01-22,2012,1,"Sunday",0,6,2198,0
375,"FIN","Finland","legislative","lower house","parliamentarism",1,0,0,2015-04-19,2015,4,"Sunday",2015-04-19,2015,4,"Sunday",0,4,1463,0
375,"FIN","Finland","presidential","presidential","parliamentarism",1,0,0,2018-01-28,2018,1,"Sunday",2018-01-28,2018,1,"Sunday",0,6,2198,0
375,"FIN","Finland","legislative","lower house","parliamentarism",1,0,0,2019-04-14,2019,4,"Sunday",2019-04-14,2019,4,"Sunday",0,4,1456,0
375,"FIN","Finland","legislative","lower house","parliamentarism",1,0,0,2023-03-29,2023,3,"Wednesday",2023-04-13,2023,4,"Thursday",-15,4,1445,0
380,"SWE","Sweden","legislative","lower house","parliamentarism",1,0,0,1948-09-19,1948,9,"Sunday",1948-09-19,1948,9,"Sunday",0,4,NA,0
380,"SWE","Sweden","legislative","lower house","parliamentarism",1,0,0,1952-09-21,1952,9,"Sunday",1952-09-21,1952,9,"Sunday",0,4,1463,0
380,"SWE","Sweden","legislative","lower house","parliamentarism",1,0,0,1956-09-16,1956,9,"Sunday",1956-09-16,1956,9,"Sunday",0,4,1456,0
380,"SWE","Sweden","legislative","lower house","parliamentarism",2,-1,7,1958-06-01,1958,6,"Sunday",1960-09-16,1960,9,"Friday",-838,4,623,0
380,"SWE","Sweden","legislative","lower house","parliamentarism",1,0,0,1960-09-18,1960,9,"Sunday",1960-09-18,1960,9,"Sunday",0,4,840,0
380,"SWE","Sweden","legislative","lower house","parliamentarism",1,0,0,1964-09-20,1964,9,"Sunday",1964-09-20,1964,9,"Sunday",0,4,1463,0
380,"SWE","Sweden","legislative","lower house","parliamentarism",1,0,0,1968-09-15,1968,9,"Sunday",1968-09-15,1968,9,"Sunday",0,4,1456,0
380,"SWE","Sweden","legislative","lower house","parliamentarism",2,-1,1,1970-09-20,1970,9,"Sunday",1972-09-15,1972,9,"Friday",-726,4,735,0
380,"SWE","Sweden","legislative","lower house","parliamentarism",1,0,0,1973-09-16,1973,9,"Sunday",1973-09-16,1973,9,"Sunday",0,3,1092,0
380,"SWE","Sweden","legislative","lower house","parliamentarism",1,0,0,1976-09-19,1976,9,"Sunday",1976-09-19,1976,9,"Sunday",0,3,1099,0
380,"SWE","Sweden","legislative","lower house","parliamentarism",1,0,0,1979-09-16,1979,9,"Sunday",1979-09-16,1979,9,"Sunday",0,3,1092,0
380,"SWE","Sweden","legislative","lower house","parliamentarism",1,0,0,1982-09-19,1982,9,"Sunday",1982-09-19,1982,9,"Sunday",0,3,1099,0
380,"SWE","Sweden","legislative","lower house","parliamentarism",1,0,0,1985-09-15,1985,9,"Sunday",1985-09-15,1985,9,"Sunday",0,3,1092,0
380,"SWE","Sweden","legislative","lower house","parliamentarism",1,0,0,1988-09-18,1988,9,"Sunday",1988-09-18,1988,9,"Sunday",0,3,1099,0
380,"SWE","Sweden","legislative","lower house","parliamentarism",1,0,0,1991-09-15,1991,9,"Sunday",1991-09-15,1991,9,"Sunday",0,3,1092,0
380,"SWE","Sweden","legislative","lower house","parliamentarism",1,0,0,1994-09-18,1994,9,"Sunday",1994-09-18,1994,9,"Sunday",0,4,1099,0
380,"SWE","Sweden","legislative","lower house","parliamentarism",1,0,0,1998-09-20,1998,9,"Sunday",1998-09-20,1998,9,"Sunday",0,4,1463,0
380,"SWE","Sweden","legislative","lower house","parliamentarism",1,0,0,2002-09-15,2002,9,"Sunday",2002-09-15,2002,9,"Sunday",0,4,1456,0
380,"SWE","Sweden","legislative","lower house","parliamentarism",1,0,0,2006-09-17,2006,9,"Sunday",2006-09-17,2006,9,"Sunday",0,4,1463,0
380,"SWE","Sweden","legislative","lower house","parliamentarism",1,0,0,2010-09-19,2010,9,"Sunday",2010-09-19,2010,9,"Sunday",0,4,1463,0
380,"SWE","Sweden","legislative","lower house","parliamentarism",1,0,0,2014-09-14,2014,9,"Sunday",2014-09-14,2014,9,"Sunday",0,4,1456,0
380,"SWE","Sweden","legislative","lower house","parliamentarism",1,0,0,2018-09-09,2018,9,"Sunday",2018-09-09,2018,9,"Sunday",0,4,1456,0
380,"SWE","Sweden","legislative","lower house","parliamentarism",1,0,0,2022-09-11,2022,9,"Sunday",2022-09-11,2022,9,"Sunday",0,4,1463,0
385,"NOR","Norway","legislative","lower house","parliamentarism",2,1,6,1945-10-08,1945,10,"Monday",1940-10-19,1940,10,"Saturday",1815,4,NA,0
385,"NOR","Norway","legislative","lower house","parliamentarism",1,0,0,1949-10-10,1949,10,"Monday",1949-10-10,1949,10,"Monday",0,4,1463,0
385,"NOR","Norway","legislative","lower house","parliamentarism",1,0,0,1953-10-12,1953,10,"Monday",1953-10-12,1953,10,"Monday",0,4,1463,0
385,"NOR","Norway","legislative","lower house","parliamentarism",1,0,0,1957-10-07,1957,10,"Monday",1957-10-07,1957,10,"Monday",0,4,1456,0
385,"NOR","Norway","legislative","lower house","parliamentarism",1,0,0,1961-09-11,1961,9,"Monday",1961-09-11,1961,9,"Monday",0,4,1435,0
385,"NOR","Norway","legislative","lower house","parliamentarism",1,0,0,1965-09-12,1965,9,"Sunday",1965-09-12,1965,9,"Sunday",0,4,1462,0
385,"NOR","Norway","legislative","lower house","parliamentarism",1,0,0,1969-09-07,1969,9,"Sunday",1969-09-07,1969,9,"Sunday",0,4,1456,0
385,"NOR","Norway","legislative","lower house","parliamentarism",1,0,0,1973-09-09,1973,9,"Sunday",1973-09-09,1973,9,"Sunday",0,4,1463,0
385,"NOR","Norway","legislative","lower house","parliamentarism",1,0,0,1977-09-11,1977,9,"Sunday",1977-09-11,1977,9,"Sunday",0,4,1463,0
385,"NOR","Norway","legislative","lower house","parliamentarism",1,0,0,1981-09-13,1981,9,"Sunday",1981-09-13,1981,9,"Sunday",0,4,1463,0
385,"NOR","Norway","legislative","lower house","parliamentarism",1,0,0,1985-09-08,1985,9,"Sunday",1985-09-08,1985,9,"Sunday",0,4,1456,0
385,"NOR","Norway","legislative","lower house","parliamentarism",1,0,0,1989-09-10,1989,9,"Sunday",1989-09-10,1989,9,"Sunday",0,4,1463,0
385,"NOR","Norway","legislative","lower house","parliamentarism",1,0,0,1993-09-12,1993,9,"Sunday",1993-09-12,1993,9,"Sunday",0,4,1463,0
385,"NOR","Norway","legislative","lower house","parliamentarism",1,0,0,1997-09-14,1997,9,"Sunday",1997-09-14,1997,9,"Sunday",0,4,1463,0
385,"NOR","Norway","legislative","lower house","parliamentarism",1,0,0,2001-09-10,2001,9,"Monday",2001-09-10,2001,9,"Monday",0,4,1457,0
385,"NOR","Norway","legislative","lower house","parliamentarism",1,0,0,2005-09-11,2005,9,"Sunday",2005-09-11,2005,9,"Sunday",0,4,1462,0
385,"NOR","Norway","legislative","lower house","parliamentarism",1,0,0,2009-09-14,2009,9,"Monday",2009-09-14,2009,9,"Monday",0,4,1464,0
385,"NOR","Norway","legislative","lower house","parliamentarism",1,0,0,2013-09-08,2013,9,"Sunday",2013-09-08,2013,9,"Sunday",0,4,1455,0
385,"NOR","Norway","legislative","lower house","parliamentarism",1,0,0,2017-09-11,2017,9,"Monday",2017-09-11,2017,9,"Monday",0,4,1464,0
385,"NOR","Norway","legislative","lower house","parliamentarism",1,0,0,2021-09-13,2021,9,"Monday",2021-09-13,2021,9,"Monday",0,4,1463,0
390,"DNK","Denmark","legislative","lower house","parliamentarism",1,0,0,1945-10-30,1945,10,"Tuesday",1945-10-30,1945,10,"Tuesday",0,3,NA,0
390,"DNK","Denmark","legislative","lower house","parliamentarism",1,0,0,1947-10-28,1947,10,"Tuesday",1947-10-28,1947,10,"Tuesday",0,3,728,0
390,"DNK","Denmark","legislative","lower house","parliamentarism",1,0,0,1950-09-05,1950,9,"Tuesday",1950-09-05,1950,9,"Tuesday",0,3,1043,0
390,"DNK","Denmark","legislative","lower house","parliamentarism",1,0,0,1953-04-21,1953,4,"Tuesday",1953-04-21,1953,4,"Tuesday",0,4,959,0
390,"DNK","Denmark","legislative","lower house","parliamentarism",1,0,0,1957-05-14,1957,5,"Tuesday",1957-05-14,1957,5,"Tuesday",0,4,1484,0
390,"DNK","Denmark","legislative","lower house","parliamentarism",2,-1,4,1960-11-15,1960,11,"Tuesday",1961-05-14,1961,5,"Sunday",-180,4,1281,0
390,"DNK","Denmark","legislative","lower house","parliamentarism",1,0,0,1964-09-22,1964,9,"Tuesday",1964-09-22,1964,9,"Tuesday",0,4,1407,0
390,"DNK","Denmark","legislative","lower house","parliamentarism",2,-1,7,1966-11-22,1966,11,"Tuesday",1968-09-22,1968,9,"Sunday",-670,4,791,0
390,"DNK","Denmark","legislative","lower house","parliamentarism",2,-1,7,1968-01-23,1968,1,"Tuesday",1970-11-22,1970,11,"Sunday",-1034,4,427,0
390,"DNK","Denmark","legislative","lower house","parliamentarism",2,-1,7,1971-09-21,1971,9,"Tuesday",1972-01-23,1972,1,"Sunday",-124,4,1337,0
390,"DNK","Denmark","legislative","lower house","parliamentarism",2,-1,7,1973-12-04,1973,12,"Tuesday",1975-09-21,1975,9,"Sunday",-656,4,805,0
390,"DNK","Denmark","legislative","lower house","parliamentarism",2,-1,7,1975-01-09,1975,1,"Thursday",1977-12-04,1977,12,"Sunday",-1060,4,401,0
390,"DNK","Denmark","legislative","lower house","parliamentarism",2,-1,7,1977-02-15,1977,2,"Tuesday",1979-01-09,1979,1,"Tuesday",-693,4,768,0
390,"DNK","Denmark","legislative","lower house","parliamentarism",2,-1,7,1979-10-23,1979,10,"Tuesday",1981-02-15,1981,2,"Sunday",-481,4,980,0
390,"DNK","Denmark","legislative","lower house","parliamentarism",2,-1,7,1981-12-08,1981,12,"Tuesday",1983-10-23,1983,10,"Sunday",-684,4,777,0
390,"DNK","Denmark","legislative","lower house","parliamentarism",2,-1,7,1984-01-10,1984,1,"Tuesday",1985-12-08,1985,12,"Sunday",-698,4,763,0
390,"DNK","Denmark","legislative","lower house","parliamentarism",2,-1,7,1987-09-08,1987,9,"Tuesday",1988-01-10,1988,1,"Sunday",-124,4,1337,0
390,"DNK","Denmark","legislative","lower house","parliamentarism",2,-1,7,1988-05-10,1988,5,"Tuesday",1991-09-08,1991,9,"Sunday",-1216,4,245,0
390,"DNK","Denmark","legislative","lower house","parliamentarism",2,-1,7,1990-12-12,1990,12,"Wednesday",1992-05-10,1992,5,"Sunday",-515,4,946,0
